"","WIB","HenID","RPen","DIB","CLASS","TrackingSystemID","PenID","temperature_C_avg","Treatment","tobeusedPCA","RearingPenID","InitialWeight","Treatment_encoded","perc_duration_5_Zone","perc_duration_4_Zone","perc_duration_3_Zone","perc_duration_2_Zone","perc_1_Zone_while_WG_open","nbr_stays_2_Zone_perh","nbr_stays_4_Zone_perh","nbr_stays_3_Zone_perh","nbr_stays_5_Zone_perh","nbr_stays_1_Zone_perh","in_WG_15mnAfterOpening","SleepingHeight","vertical_travel_distance_perh","avgDIB","severity","Feathers","cDIB","cDIBfact","InitialWeight_kg","PC1","PC2","PC3","cDIB2","temperature_C_avg_scale","cDIB2_scale","cDIB_scale","avgDIB_scale","InitialWeight_kg_scale","ri1_fit_marginalnull","ri2_fit_marginalnull","rr1_fit_marginalnull","rr2_fit_marginalnull","rrq1_fit_marginalnull","rrq2_fit_marginalnull","ri1_fit_marginalnull","ri2_fit_marginalnull","rr1_fit_marginalnull","rr2_fit_marginalnull","rrq1_fit_marginalnull","rrq2_fit_marginalnull"
"3060",2,"hen_3",1,12,"MEXP","TrackingSystem 8-9","pen9",10.1666666666667,"OFH",0,1,1162,1,88,9,3,0,0,0.1,0.7,0.5,0.4,0,0,3,1.6,32.906976744186,18,54.6666666666667,12,12,1.162,-1.4151382259431,-0.0101679638524984,-0.510572052650852,144,-0.211212171184112,-1.3664746717386,-1.75241174686089,-1.06818733039988,-0.111331182593475,-1.33770922269911,-1.33642971389885,-2.11064979581422,-2.10499427562815,-1.79968025448226,-1.7916219186643,-0.8039658058143,-0.791019574458196,-0.822309013197359,-0.785288108689681,-0.791983826548819,-0.761250609297739
"3061",2,"hen_3",1,13,"MEXP","TrackingSystem 8-9","pen9",9,"OFH",0,1,1162,1,71,22,7,0,0,0,1.1,0.5,0.7,0,0,3,2.2,32.906976744186,18,54.6666666666667,13,13,1.162,-1.35217759183439,1.00193406688603,-0.644315220401532,169,-0.578107314889791,-1.33641085663562,-1.67125714605569,-1.06818733039988,-0.111331182593475,-1.26252429909248,-1.26130539864592,-1.99659160123514,-1.99121394276631,-1.73226336120968,-1.72465352041424,-0.72878088220767,-0.715895259205274,-0.743629602714795,-0.706739640248075,-0.712274095732747,-0.681322955821148
"3062",2,"hen_3",1,14,"MEXP","TrackingSystem 8-9","pen9",9.33333333333333,"OFH",0,1,1162,1,67,26,6,1,0,0.2,1.7,1.1,1,0,0,3,4,32.906976744186,18,54.6666666666667,14,14,1.162,-1.20343497063153,2.07486065853836,-0.618082626698492,196,-0.473280130973887,-1.30394193632439,-1.59010254525048,-1.06818733039988,-0.111331182593475,-1.20839912209209,-1.20721477563804,-1.90409967395919,-1.89898100480218,-1.68427270663704,-1.67708851564168,-0.67465570520728,-0.661804636197387,-0.686516459535351,-0.649738566704191,-0.654351126766539,-0.623178589318281
"3063",3,"hen_3",1,16,"MEXP","TrackingSystem 8-9","pen9",7.83333333333333,"OFH",1,1,1162,1,99,1,0,0,0,0,0.1,0,0.2,0,0,3,0.2,32.906976744186,18,54.6666666666667,16,16,1.162,-1.63852711983027,-1.03839301482163,-0.441908227481436,256,-0.94500245859546,-1.23178878007723,-1.42779334364007,-1.06818733039988,-0.111331182593475,-1.07780256016378,-1.07671193906895,-1.6965949970391,-1.69201158139497,-1.55853587418619,-1.55218520698672,-0.544059143278976,-0.531301799628296,-0.549769350808281,-0.513232872137462,-0.515831234978299,-0.484256237691393
"3064",3,"hen_3",1,17,"MEXP","TrackingSystem 8-9","pen9",10.5,"OFH",0,1,1162,1,97,3,0,0,0,0,0.363636363636364,0.181818181818182,0.363636363636364,0,0,3,0.909090909090909,32.906976744186,18,54.6666666666667,17,17,1.162,-1.62196395344375,-0.543718346267629,-0.438383656533121,289,-0.106384987268218,-1.19210454414129,-1.34663874283487,-1.06818733039988,-0.111331182593475,-1.05906085246458,-1.05796002592743,-1.6404554937823,-1.63609846516807,-1.54021280790663,-1.5342357517954,-0.525317435579773,-0.512549886486777,-0.529008631647996,-0.492551620330802,-0.494657423754921,-0.462867101258444
"3065",3,"hen_3",1,18,"MEXP","TrackingSystem 8-9","pen9",9.83333333333333,"OFH",0,1,1162,1,99,1,0,0,0,0,0.0909090909090909,0,0.181818181818182,0,0,3,0.181818181818182,32.906976744186,18,54.6666666666667,18,18,1.162,-1.63237961572441,-1.06445021046696,-0.444926843687475,324,-0.316039355100029,-1.15001520299711,-1.26548414202966,-1.06818733039988,-0.111331182593475,-0.999372941755593,-0.998310371246837,-1.54264803022741,-1.5385520880141,-1.47749115675808,-1.47190166741339,-0.465629524870787,-0.452900231806187,-0.466579952189613,-0.430237107597073,-0.431445550812483,-0.39947322913103
"3066",3,"hen_3",1,19,"MEXP","TrackingSystem 8-9","pen9",10.5,"OFH",0,1,1162,1,100,0,0,0,0,0,0,0,0.0909090909090909,0,0,3,0,32.906976744186,18,54.6666666666667,19,19,1.162,-1.61020735602257,-1.26476185586432,-0.449444396180181,361,-0.106384987268218,-1.10552075664469,-1.18432954122445,-1.06818733039988,-0.111331182593475,-0.95860664145919,-0.957558842129072,-1.46422634336869,-1.46037446245354,-1.43199488832435,-1.42677138952032,-0.424863224574384,-0.412148702688422,-0.423537049427411,-0.387291346456762,-0.387819583734773,-0.355663056988783
"3067",3,"hen_3",1,20,"MEXP","TrackingSystem 8-9","pen9",11,"OFH",0,1,1162,1,99,1,0,0,0,0,0.272727272727273,0.0909090909090909,0.272727272727273,0,0,3,0.545454545454545,32.906976744186,18,54.6666666666667,20,20,1.162,-1.63799352215352,-0.807533299746039,-0.429751634737547,400,0.0508557886056402,-1.05862120508403,-1.10317494041925,-1.06818733039988,-0.111331182593475,-0.917518725832465,-0.916485338434236,-1.38556601774372,-1.38195779874768,-1.38391629873921,-1.37904863521917,-0.383775308947659,-0.371075198993586,-0.380255507898944,-0.344106547171141,-0.343971818655573,-0.311640301934678
"3068",3,"hen_3",1,21,"MEXP","TrackingSystem 8-9","pen9",12.1666666666667,"OFH",0,1,1162,1,100,0,0,0,0,0,0,0,0.0909090909090909,0,0,3,0,32.906976744186,18,54.6666666666667,21,21,1.162,-1.61020735602257,-1.26476185586432,-0.449444396180181,441,0.417750932311319,-1.00931654831513,-1.02202033961404,-1.06818733039988,-0.111331182593475,-0.8867998758437,-0.885767693573383,-1.31756950638717,-1.31419531341803,-1.34425966792833,-1.33973133945272,-0.353056458958894,-0.340357554132733,-0.347637780638904,-0.311575926261726,-0.31090653550056,-0.278402898911507
"3069",4,"hen_3",1,22,"MEXP","TrackingSystem 8-9","pen9",15.1666666666667,"OFH",1,1,1162,1,92,2,1,5,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0,0,3,0.545454545454545,32.906976744186,18,54.6666666666667,22,22,1.162,-1.43114345693631,-0.946193338261785,-0.477620173499083,484,1.36119558755447,-0.957606786337998,-0.940865738808836,-1.06818733039988,-0.111331182593475,-0.881417044848484,-0.880354874321986,-1.27550024354761,-1.2723375095947,-1.32843098778766,-1.32421661114089,-0.347673627963679,-0.334944734881336,-0.340947301895861,-0.304949986858639,-0.304029726165681,-0.271347956839178
"3070",4,"hen_3",1,23,"MEXP","TrackingSystem 8-9","pen9",15.3333333333333,"OFH",0,1,1162,1,100,0,0,0,0,0,0,0,0.0833333333333333,0,0,3,0,32.906976744186,18,54.6666666666667,23,23,1.162,-1.6075169576994,-1.27241726649822,-0.45064128321543,529,1.4136091795124,-0.903491919152624,-0.859711138003631,-1.06818733039988,-0.111331182593475,-0.841502419424453,-0.840451013578148,-1.19830449223078,-1.19538237475721,-1.27480629073343,-1.27091601460404,-0.307759002539647,-0.295040874137499,-0.299130334675535,-0.263226716441392,-0.261717423067147,-0.228887040038057
"3071",4,"hen_3",1,24,"MEXP","TrackingSystem 8-9","pen9",12.6666666666667,"OFH",0,1,1162,1,85,0,2,13,0,0.166666666666667,0.0833333333333333,0.25,0.166666666666667,0,0,3,0.666666666666667,32.906976744186,18,54.6666666666667,24,24,1.162,-1.21486761536985,-1.11156159381707,-0.494974283149748,576,0.574991708185177,-0.84697194675901,-0.778556537198425,-1.06818733039988,-0.111331182593475,-0.767055999571607,-0.766056111341873,-1.08598225243666,-1.08332990890556,-1.18338557676562,-1.17982954984218,-0.233312582686801,-0.220645971901223,-0.222186878977929,-0.186406115009987,-0.18396962620496,-0.151020148508148
"3072",4,"hen_3",1,25,"MEXP","TrackingSystem 8-9","pen9",14.1666666666667,"OFH",0,1,1162,1,100,0,0,0,0,0,0,0,0.0833333333333333,0,0,3,0,32.906976744186,18,54.6666666666667,25,25,1.162,-1.6075169576994,-1.27241726649822,-0.45064128321543,625,1.04671403580675,-0.788046869157158,-0.697401936393219,-1.06818733039988,-0.111331182593475,-0.747879505423494,-0.746863968266001,-1.03011412965668,-1.02768313082048,-1.14660479725991,-1.14333987037475,-0.214136088538688,-0.201453828825351,-0.201697540294458,-0.165991201345152,-0.1632222869548,-0.130129935768895
"3073",4,"hen_3",1,26,"MEXP","TrackingSystem 8-9","pen9",14.3333333333333,"OFH",0,1,1162,1,90,2,1,8,0,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0,3,0.5,32.906976744186,18,54.6666666666667,26,26,1.162,-1.38172679253211,-0.992362094277136,-0.493611668343508,676,1.09912762776468,-0.726716686347067,-0.616247335588013,-1.06818733039988,-0.111331182593475,-0.713414442589467,-0.712400883837584,-0.958743933861861,-0.956546811459976,-1.09183570470685,-1.08886060557932,-0.179671025704661,-0.166990744396934,-0.165706128596151,-0.130086746404885,-0.126847157807202,-0.0936300311978759
"3074",4,"hen_3",1,27,"MEXP","TrackingSystem 8-9","pen9",5.16666666666667,"OFH",0,1,1162,1,68,4,4,21,6.29059829059829,0.333333333333333,0.333333333333333,0.416666666666667,0.25,0.153846153846154,0,3,1.16666666666667,32.906976744186,18,54.6666666666667,27,27,1.162,-0.992836368230237,-0.735949032176088,-0.229985491876886,729,-1.7836199299227,-0.662981398328737,-0.535092734782807,-1.06818733039988,-0.111331182593475,-0.561030273774046,-0.560159657310516,-0.767208115919159,-0.765346072217488,-0.913437211819944,-0.910811580005112,-0.0272868568892403,-0.0147495178698666,-0.00954909474996042,0.0258821284173619,0.0307968485243255,0.0640597406557043
"3075",4,"hen_3",1,28,"MEXP","TrackingSystem 8-9","pen9",10.1666666666667,"OFH",0,1,1162,1,76,7,3,12,4.15277777777778,0.333333333333333,1.16666666666667,0.916666666666667,0.583333333333333,0.166666666666667,0,3,3,32.906976744186,18,54.6666666666667,28,28,1.162,-1.12635877133117,0.53418326707685,-0.22450962573855,784,-0.211212171184112,-0.596841005102169,-0.453938133977602,-1.06818733039988,-0.111331182593475,-0.592204202282712,-0.591255190876487,-0.762955851406907,-0.761269618999757,-0.92173001250326,-0.919334559038828,-0.0584607853979066,-0.045845051435837,-0.0406756143342188,-0.00527328278514893,-0.000610961864292818,0.0327976144051317
"3076",5,"hen_3",1,29,"MEXP","TrackingSystem 8-9","pen9",11.8333333333333,"OFH",1,1,1162,1,28,45,1,10,29.9066666666667,0.916666666666667,1.33333333333333,0.666666666666667,0.833333333333333,1.28,1,2,3.08333333333333,32.906976744186,18,54.6666666666667,29,29,1.162,-1.29027914916176,1.91671955205977,1.8641120303982,841,0.312923748395393,-0.528295506667361,-0.372783533172396,-1.06818733039988,-0.111331182593475,-0.582431927781594,-0.581452982903385,-0.717035626596555,-0.715559904854956,-0.885624228317595,-0.883472908881851,-0.0486885108967885,-0.036042843462735,-0.0301341736203781,0.00520456693941016,0.0100192894661504,0.0435402238490251
"3077",5,"hen_3",1,30,"MEXP","TrackingSystem 8-9","pen9",11.8333333333333,"OFH",0,1,1162,1,58,35,5,2,0,0.0833333333333333,0.416666666666667,0.166666666666667,0.25,0,0,2,0.833333333333333,32.906976744186,18,54.6666666666667,30,30,1.162,-1.01915372758883,0.266057917688509,-0.967590896051422,900,0.312923748395393,-0.457344903024315,-0.29162893236719,-1.06818733039988,-0.111331182593475,-0.553094812207253,-0.552108700213318,-0.651252347557493,-0.650003362826119,-0.827128419114304,-0.825222499419768,-0.0193513953224474,-0.00669856077266844,0.000270321322174096,0.0355292445480059,0.0406790426643,0.0742916991017997
"3078",5,"hen_3",1,31,"MEXP","TrackingSystem 8-9","pen9",15.6666666666667,"OFH",0,1,1162,1,97,3,0,0,0,0,0.230769230769231,0,0.230769230769231,0,0,3,0.384615384615385,32.906976744186,18,54.6666666666667,31,31,1.162,-1.63549469238465,-0.842242784433283,-0.457669902816988,961,1.51843636342832,-0.38398919417303,-0.210474331561984,-1.06818733039988,-0.111331182593475,-0.574751349950334,-0.573696043319235,-0.63756220431869,-0.636495221955247,-0.818870832402852,-0.817169701275,-0.041007933065528,-0.0282859038785856,-0.0214183195355341,0.0138055209986361,0.0187400502206915,0.0524656695410329
"3079",5,"hen_3",1,32,"MEXP","TrackingSystem 8-9","pen9",14.5,"OFH",0,1,1162,1,100,0,0,0,0,0,0,0,0.0769230769230769,0,0,3,0,32.906976744186,18,54.6666666666667,32,32,1.162,-1.60524046681057,-1.27889492164999,-0.451654033783717,1024,1.15154121972265,-0.308228380113505,-0.129319730756778,-1.06818733039988,-0.111331182593475,-0.534080322747071,-0.533029978063974,-0.560399194712403,-0.559567387114275,-0.744206100971066,-0.742736404053957,-0.000336905862265249,0.0123801613766752,0.0203659059742423,0.0555014914193672,0.0608476793474975,0.0946402455603148
"3080",5,"hen_3",1,33,"MEXP","TrackingSystem 8-9","pen9",13,"OFH",0,1,1162,1,100,0,0,0,0,0,0,0,0.0769230769230769,0,0,3,0,32.906976744186,18,54.6666666666667,33,33,1.162,-1.60524046681057,-1.27889492164999,-0.451654033783717,1089,0.679818892101072,-0.230062460845742,-0.0481651299515726,-1.06818733039988,-0.111331182593475,-0.490949544019832,-0.489906371549433,-0.480817055732912,-0.48022187082369,-0.664758192402735,-0.663511043436273,0.0427938728649739,0.0555037678912167,0.0645692608572223,0.0996151432897108,0.105377962460928,0.139226991480012
"3081",5,"hen_3",1,34,"MEXP","TrackingSystem 8-9","pen9",19.3333333333333,"OFH",0,1,1162,1,87,3,2,5,5.84649122807018,0.153846153846154,0.538461538461538,0.307692307692308,0.307692307692308,0.157894736842105,0,2,1.15384615384615,32.906976744186,18,54.6666666666667,34,34,1.162,-1.28028408545962,-0.570109913980965,-0.267739131022351,1156,2.67153538650326,-0.149491436369741,0.0329894708536332,-1.06818733039988,-0.111331182593475,-0.550127687257755,-0.548967991203928,-0.505659827120206,-0.505212194994344,-0.688369049969489,-0.687273381861302,-0.0163842703729495,-0.00355785176327792,0.00434770537341801,0.0393929546988154,0.0444889562893546,0.0784461448607714
"3082",5,"hen_3",1,35,"MEXP","TrackingSystem 8-9","pen9",11.6666666666667,"OFH",0,1,1162,1,50,8,9,29,8.91228070175439,0.846153846153846,1.07692307692308,1.15384615384615,0.307692307692308,0.789473684210526,1,2,2.92307692307692,32.906976744186,18,54.6666666666667,35,35,1.162,-0.514328370423561,0.00172885498411133,0.958198854492863,1225,0.260510156437461,-0.0665153066855,0.114144071658839,-1.06818733039988,-0.111331182593475,-0.431518911091919,-0.430455601657876,-0.349283239365336,-0.349136086762531,-0.526726539618605,-0.525877523827912,0.102224505792887,0.114954537782773,0.125345509031777,0.160237198510386,0.166492794885499,0.200443601203723
"3083",6,"hen_3",1,36,"MEXP","TrackingSystem 8-9","pen9",6,"OFH",1,1,1162,1,10,2,18,71,0,1.07692307692308,0.538461538461538,1.38461538461538,0.307692307692308,0,0,3,3.30769230769231,32.906976744186,18,54.6666666666667,36,36,1.162,0.809342690136661,-0.58952557396906,-0.778290992211406,1296,-1.52155197013294,0.0188659282069796,0.195298672464045,-1.06818733039988,-0.111331182593475,-0.340384290113287,-0.339383604403491,-0.2210143907344,-0.221143303341348,-0.391112835923069,-0.390483820237694,0.193359126771519,0.206026535037159,0.218235573566202,0.252998117511327,0.260107303676376,0.294059009607276
"3084",6,"hen_3",1,37,"MEXP","TrackingSystem 8-9","pen9",7.66666666666667,"OFH",0,1,1162,1,9,1,26,61,7.76444444444445,1.84615384615385,0.538461538461538,1.69230769230769,0.230769230769231,1.28,0,3,3.69230769230769,32.906976744186,18,54.6666666666667,37,37,1.162,0.849026127479175,-0.672190047210995,0.490103279059578,1369,-0.997416050553411,0.106652268307698,0.276453273269251,-1.06818733039988,-0.111331182593475,-0.34514418251885,-0.34409013327151,-0.190628980649434,-0.190950430468496,-0.351955330407213,-0.351479054724516,0.188599234365956,0.20132000616914,0.213242199554658,0.247959125963938,0.254905091137653,0.288905586437564
"3085",6,"hen_3",1,38,"MEXP","TrackingSystem 8-9","pen9",9.33333333333333,"OFH",0,1,1162,1,19,2,26,52,1.34649122807018,1.42857142857143,0.5,1.78571428571429,0.214285714285714,0.157894736842105,0,3,3.85714285714286,32.906976744186,18,54.6666666666667,38,38,1.162,0.847513460567243,-0.558998059685876,-0.565908207793668,1444,-0.473280130973887,0.196843713616655,0.357607874074456,-1.06818733039988,-0.111331182593475,-0.351720595787749,-0.35061025424467,-0.162185422405141,-0.162697162754637,-0.312416359725082,-0.312081399791811,0.182022821097057,0.19479988519598,0.20630697370244,0.240980529257556,0.247723820615285,0.281765159191152
"3086",6,"hen_3",1,39,"MEXP","TrackingSystem 8-9","pen9",8,"OFH",0,1,1162,1,27,1,23,41,15.3461538461538,1.28571428571429,0.714285714285714,1.35714285714286,0.428571428571429,0.923076923076923,0,3,3.42857142857143,32.906976744186,18,54.6666666666667,39,39,1.162,0.117293694323708,-0.301263077703336,0.577483450614647,1521,-0.892588866637507,0.289440264133851,0.438762474879662,-1.06818733039988,-0.111331182593475,-0.321627078434176,-0.320503767043179,-0.0964348850766275,-0.0971679207223157,-0.232880516144242,-0.232698289645533,0.21211633845063,0.22490637239747,0.236678726934443,0.271277906869636,0.278178899841707,0.312230293662088
"3087",6,"hen_3",1,40,"MEXP","TrackingSystem 8-9","pen9",12.5,"OFH",0,1,1162,1,33,2,15,40,21.5422222222222,1.28571428571429,0.785714285714286,1.14285714285714,0.571428571428571,1.28,1,3,3.42857142857143,32.906976744186,18,54.6666666666667,40,40,1.162,-0.470021520693396,-0.103127938608957,1.93175796679094,1600,0.522578116227214,0.384441919859286,0.519917075684868,-1.06818733039988,-0.111331182593475,-0.368184848721895,-0.366955705824199,-0.108943370831636,-0.109830799499596,-0.229993166876864,-0.229907834679268,0.16555856816291,0.178454433616451,0.188791457082924,0.223383163672114,0.229624961604748,0.263722879456785
"3088",6,"hen_3",1,41,"MEXP","TrackingSystem 8-9","pen9",13.6666666666667,"OFH",0,1,1162,1,32,5,12,40,25.5041666666667,1.21428571428571,0.928571428571429,1.21428571428571,0.714285714285714,0.9,1,3,4.42857142857143,32.906976744186,18,54.6666666666667,41,41,1.162,-0.498016718753446,0.368668880079123,1.79824370435595,1681,0.889473259932892,0.48184868079296,0.601071676490074,-1.06818733039988,-0.111331182593475,-0.373796415999832,-0.372509903066147,-0.0797838962885468,-0.0808604173498087,-0.182707232740506,-0.182732750522313,0.159947000884974,0.172900236374502,0.182572147529502,0.21712168140166,0.223109085086848,0.257220200945946
"3089",6,"hen_3",1,42,"MEXP","TrackingSystem 8-9","pen9",7.83333333333333,"OFH",0,1,1162,1,10,1,28,57,9.82926829268293,1.64285714285714,0.285714285714286,1.5,0.214285714285714,0.585365853658537,1,3,3.42857142857143,32.906976744186,18,54.6666666666667,42,42,1.162,0.657520218624567,-0.896442723607764,0.844959797673522,1764,-0.94500245859546,0.581660546934873,0.68222627729528,-1.06818733039988,-0.111331182593475,-0.291422784007555,-0.290183891760391,0.0390143319052891,0.0376733784217169,-0.0426038820621905,-0.0427821234263849,0.242320632877251,0.255226247680258,0.265991591626828,0.300423612752944,0.307050101960987,0.341113171877854
"3090",7,"hen_3",1,43,"MEXP","TrackingSystem 8-9","pen9",8.66666666666667,"OFH",1,1,1162,1,17,1,26,54,6.01282051282051,1.14285714285714,0.428571428571429,1.07142857142857,0.285714285714286,0.615384615384615,0,3,2.71428571428571,32.906976744186,18,54.6666666666667,43,43,1.162,0.468387429816579,-0.796741061415425,-0.0835275618158173,1849,-0.682934498805695,0.683877518285025,0.763380878100485,-1.06818733039988,-0.111331182593475,-0.296391120624849,-0.295094139848199,0.0686510839809094,0.0671218368621242,0.00984669437698651,0.00957791354673779,0.237352296259956,0.250315999592451,0.260249559605937,0.294640206773109,0.300977821446067,0.335035659190731
"3091",7,"hen_3",1,44,"MEXP","TrackingSystem 8-9","pen9",13,"OFH",0,1,1162,1,14,1,37,42,13.2616033755274,1.71428571428571,0.5,1.5,0.285714285714286,1.06329113924051,1,2,4.07142857142857,32.906976744186,18,54.6666666666667,44,44,1.162,0.680882081128581,-0.677779821627524,1.22144365498525,1936,0.679818892101072,0.788499594843415,0.844535478905691,-1.06818733039988,-0.111331182593475,-0.348076838172253,-0.346664880367568,0.0505556814701473,0.048879180753173,0.0164607602945965,0.0161395131796624,0.185666578712553,0.198745259073082,0.206775372998665,0.241165686243917,0.24670850725966,0.280779815667184
"3092",7,"hen_3",1,45,"MEXP","TrackingSystem 8-9","pen9",12,"OFH",0,1,1162,1,14,11,33,41,3.63888888888889,1.13333333333333,1,1.66666666666667,0.466666666666667,1,0,3,4.2,32.906976744186,18,54.6666666666667,45,45,1.162,0.523321414920453,0.321786687493122,0.0337914538878527,2025,0.365337340353356,0.895526776610044,0.925690079710897,-1.06818733039988,-0.111331182593475,-0.333158718386003,-0.331711079161339,0.100294126540746,0.0984135052229278,0.09388368290281,0.093480785865977,0.200584698498803,0.213699060279311,0.221135033972752,0.25546814629343,0.260887526613938,0.2949237517008
"3093",7,"hen_3",1,46,"MEXP","TrackingSystem 8-9","pen9",12.5,"OFH",0,1,1162,1,14,13,29,43,4.41880341880342,1.2,1.13333333333333,1.53333333333333,0.666666666666667,0.615384615384615,0,3,4.4,32.906976744186,18,54.6666666666667,46,46,1.162,0.441640937336321,0.691976211521423,-0.174547373278162,2116,0.522578116227214,1.00495906358491,1.0068446805161,-1.06818733039988,-0.111331182593475,-0.339300345205991,-0.337790970200145,0.128466304308224,0.126400434794961,0.15188036681108,0.151418665074793,0.194443071678815,0.207619169240505,0.21392842764372,0.248223211445222,0.253279784118352,0.287284400760692
"3094",7,"hen_3",1,47,"MEXP","TrackingSystem 8-9","pen9",12.1666666666667,"OFH",0,1,1162,1,19,0,39,36,14.536036036036,1.33333333333333,0.2,1.2,0.133333333333333,0.648648648648649,0,3,2.53333333333333,32.906976744186,18,54.6666666666667,47,47,1.162,0.504969955245686,-1.12236880154548,0.233392798453959,2209,0.417750932311319,1.11679645576802,1.08799928132131,-1.06818733039988,-0.111331182593475,-0.336567811921035,-0.335006619933039,0.165599083269722,0.163340975729516,0.2212627958113,0.220747368645924,0.197175604963771,0.21040351950761,0.215682422508707,0.249931887959535,0.254697263564797,0.288655980686674
"3095",7,"hen_3",1,48,"MEXP","TrackingSystem 8-9","pen9",10.6666666666667,"OFH",0,1,1162,1,13,3,33,44,14.2631578947368,1.6,0.2,1.46666666666667,0.2,0.789473684210526,0,3,3.2,32.906976744186,18,54.6666666666667,48,48,1.162,0.654617565734411,-0.872961408733875,0.33279324011117,2304,-0.0539713953102546,1.23103895315937,1.16915388212651,-1.06818733039988,-0.111331182593475,-0.320684846143822,-0.319086894995599,0.216053444639117,0.2135924146352,0.306432681873741,0.30586607055649,0.213058570740984,0.226323244445051,0.230757999781591,0.264951462444978,0.269541676923544,0.303437665455864
"3096",7,"hen_3",1,49,"MEXP","TrackingSystem 8-9","pen9",9.33333333333333,"OFH",0,1,1162,1,21,8,28,32,28.4583333333333,1.73333333333333,0.6,1.8,0.4,1.16666666666667,1,3,4.4,32.906976744186,18,54.6666666666667,49,49,1.162,0.0661980235825936,-0.0569481264882415,1.98431170935072,2401,-0.473280130973887,1.34768655575895,1.25030848293172,-1.06818733039988,-0.111331182593475,-0.3087565374236,-0.307116328845509,0.2623854635609,0.259725605077588,0.389783177117322,0.389178074898023,0.224986879461206,0.238293810595141,0.241711234606864,0.275852788467124,0.28020617631351,0.314032759159796
"3097",8,"hen_3",1,50,"MEXP","TrackingSystem 8-9","pen9",10.6666666666667,"OFH",1,1,1162,1,20,6,27,34,28.1940928270042,2.2,0.866666666666667,1.86666666666667,0.466666666666667,2.12658227848101,1,3,4.66666666666667,32.906976744186,18,54.6666666666667,50,50,1.162,0.0230617613328278,0.108053195468832,2.75443976804904,2500,-0.0539713953102546,1.46673926356677,1.33146308373693,-1.06818733039988,-0.111331182593475,-0.332854928665208,-0.331128421715929,0.271887780930993,0.269060897492132,0.438301441765011,0.437689576842149,0.200888488219597,0.214281717724721,0.215834767880446,0.249956216461426,0.253677921957664,0.287447456970094
"3098",8,"hen_3",1,51,"MEXP","TrackingSystem 8-9","pen9",8.66666666666667,"OFH",0,1,1162,1,15,3,28,42,26.4358974358974,2.26666666666667,0.4,1.6,0.333333333333333,2,1,3,3.86666666666667,32.906976744186,18,54.6666666666667,51,51,1.162,0.201396436206086,-0.577013536345125,2.57881993993316,2601,-0.682934498805695,1.58819707658284,1.41261768454213,-1.06818733039988,-0.111331182593475,-0.316007116897033,-0.314242773047277,0.323058058599185,0.320029450833745,0.531218291281681,0.530585707976966,0.217736299987773,0.231167366393373,0.231626261452127,0.265692905382798,0.26918772932088,0.302866890474857
"3099",8,"hen_3",1,52,"MEXP","TrackingSystem 8-9","pen9",5.5,"OFH",0,1,1162,1,24,4,22,43,15.6282051282051,1.93333333333333,0.466666666666667,1.46666666666667,0.333333333333333,1.69230769230769,1,2,3.66666666666667,32.906976744186,18,54.6666666666667,52,52,1.162,0.249209291863566,-0.556648434160071,1.8554643689114,2704,-1.6787927460068,1.71205999480714,1.49377228534734,-1.06818733039988,-0.111331182593475,-0.286008872636602,-0.284221749708291,0.387549918675273,0.384308902146486,0.639922597860572,0.639271837451216,0.247734544248204,0.261188389732359,0.260739337431705,0.294740492275298,0.298124470596398,0.331696428822828
"3100",8,"hen_3",1,53,"MEXP","TrackingSystem 8-9","pen9",4,"OFH",0,1,1162,1,17,6,24,41,25.7654320987654,2.33333333333333,0.6,1.73333333333333,0.333333333333333,2.22222222222222,0,3,4.33333333333333,32.906976744186,18,54.6666666666667,53,53,1.162,0.313804501596828,-0.242678510013547,1.91636916173893,2809,-2.15051507362837,1.83832801823968,1.57492688615254,-1.06818733039988,-0.111331182593475,-0.279208511176064,-0.277369985296551,0.428295020841303,0.424862315257203,0.726999809754384,0.726354986459409,0.254534905708742,0.268040154144099,0.266105655501224,0.300062040965773,0.303073594036916,0.336543093208516
"3101",8,"hen_3",1,54,"MEXP","TrackingSystem 8-9","pen9",5.33333333333333,"OFH",0,1,1162,1,16,5,30,41,17.5473251028807,2.6,0.266666666666667,1.73333333333333,0.466666666666667,2.37037037037037,0,3,4.66666666666667,32.906976744186,18,54.6666666666667,54,54,1.162,0.533401059981721,-0.342245364886541,1.76060419833522,2916,-1.73120633796475,1.96700114688046,1.65608148695775,-1.06818733039988,-0.111331182593475,-0.310572985871012,-0.308636446587531,0.430029930848704,0.426439187035773,0.77704393506717,0.776438046081636,0.223170431013793,0.236773692853119,0.232461781412114,0.266407048324102,0.268629107746489,0.302009774712012
"3102",2,"hen_5",1,11,"MEXP","TrackingSystem 8-9","pen9",11.5,"OFH",1,1,1268,1,88,2,2,7,0,0.1,0.3,0.3,0.2,0,0,1,1,32.906976744186,52,49.6666666666667,11,11,1.268,-0.975753346211498,-0.944992600731863,-0.725625988819557,121,0.208096564479498,-1.39413338163335,-1.8335663476661,-1.06818733039988,1.59095402178104,-1.4726246686877,-1.47145566517287,-1.05812736645851,-1.0569953672347,0.00372319887078486,-0.00187971593927227,-1.0037047139383,-0.972740556811942,-0.990790471895731,-0.941320994217602,-0.947648282689397,-0.904820483490139
