TrackingSystemID,level,DOA,WOA,DIB,FoodPenID,BS_type,Treatment,CLASS,PenID,temperature_C_avg,HenID,across_context,KBF_interp,weight_interp,WentinWG,mid_cum_Z4_h_Morning,Sleeping_Uppest,vertical_travel_distance_fulllight_perinsideh,food_sameDurTiming_r50_final,food_sameDurTiming_r50_AB_final,food_sameDurTiming_r50_AP_final
TrackingSystem 3-5,2021-05-30,361,52,243,FoodPenID1-4,time,TRAN,REXP,pen4,19.0,hen_185,0,23.23076923076924,1747.4692307692308,1,4.645833333333334,0,3.278397228021856,0.51,0.3,0.09
TrackingSystem 3-5,2021-06-06,368,53,250,FoodPenID1-4,time,TRAN,REXP,pen4,19.333333333333332,hen_185,0,24.57692307692308,1750.323076923077,1,4.926388888888889,1,2.4875836752321314,0.43,0.27,0.41
TrackingSystem 3-5,2021-07-04,396,57,278,FoodPenID1-4,LP10,TRAN,REXP,pen4,18.666666666666668,hen_185,0,29.96153846153846,1761.7384615384617,1,3.978888888888889,1,4.071657948417587,-0.06,-0.09,-0.2
TrackingSystem 3-5,2021-07-11,403,58,285,FoodPenID1-4,LP10,TRAN,REXP,pen4,21.333333333333332,hen_185,0,31.30769230769231,1764.5923076923077,1,5.435833333333333,0,2.308530876600474,0.23,0.01,0.26
TrackingSystem 3-5,2021-07-18,410,59,292,FoodPenID1-4,LP10,TRAN,REXP,pen4,24.0,hen_185,1,32.65384615384615,1767.4461538461535,1,4.686111111111111,0,2.768353915049532,0.55,0.55,0.47
TrackingSystem 3-5,2021-02-07,249,36,131,FoodPenID1-4,time,TRAN,REXP,pen4,6.166666666666667,hen_208,0,31.714285714285715,1653.86,1,3.8647222222222224,0,4.610285255122539,0.35,0.4,0.14
TrackingSystem 3-5,2021-02-28,270,39,152,FoodPenID1-4,time,TRAN,REXP,pen4,6.166666666666667,hen_208,0,37.71428571428572,1667.72,1,3.5266666666666664,1,5.35673407096528,0.65,0.54,-0.19
TrackingSystem 3-5,2021-03-07,277,40,159,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_208,0,39.71428571428572,1672.34,1,4.445833333333333,1,2.980854673236933,0.33,-0.13,-0.24
TrackingSystem 3-5,2021-03-09,279,40,161,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,7.166666666666667,hen_208,1,40.285714285714285,1673.66,1,4.233888888888889,1,3.815655177828374,0.18,-0.15,0.13
TrackingSystem 3-5,2021-03-14,284,41,166,FoodPenID1-4,time,TRAN,REXP,pen4,3.3333333333333335,hen_208,0,41.71428571428572,1676.96,1,4.273888888888889,1,4.102933237358287,0.47,0.21,0.4
TrackingSystem 3-5,2021-03-21,291,42,173,FoodPenID1-4,time,TRAN,REXP,pen4,5.333333333333333,hen_208,0,43.71428571428572,1681.58,1,3.964722222222222,1,4.557050770219479,0.58,0.52,0.33
TrackingSystem 3-5,2021-04-04,305,44,187,FoodPenID1-4,time,TRAN,REXP,pen4,11.166666666666666,hen_208,0,47.71428571428571,1690.82,1,4.346388888888889,1,5.0199203187251,0.62,-0.07,0.61
TrackingSystem 3-5,2021-04-11,312,45,194,FoodPenID1-4,time,TRAN,REXP,pen4,16.166666666666668,hen_208,0,49.71428571428571,1695.4399999999998,1,2.315,1,5.638104187466964,0.75,0.19,-0.34
TrackingSystem 3-5,2021-04-18,319,46,201,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_208,0,50.11538461538461,1702.3076923076922,1,3.746944444444445,1,4.3140438362518845,0.63,-0.04,0.1
TrackingSystem 3-5,2021-05-02,333,48,215,FoodPenID1-4,time,TRAN,REXP,pen4,7.833333333333333,hen_208,0,50.38461538461539,1716.7923076923075,1,5.327222222222222,1,5.038923189017142,-0.35,-0.28,0.2
TrackingSystem 3-5,2021-05-07,338,49,220,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,9.666666666666666,hen_208,0,50.48076923076923,1721.965384615385,1,4.290277777777778,1,5.854442488712023,0.2,0.09,0.11
TrackingSystem 3-5,2021-05-09,340,49,222,FoodPenID1-4,time,TRAN,REXP,pen4,21.666666666666668,hen_208,0,50.51923076923077,1724.034615384615,1,4.600277777777778,1,5.48801402492473,0.35,-0.29,0.55
TrackingSystem 3-5,2021-05-23,354,51,236,FoodPenID1-4,time,TRAN,REXP,pen4,15.0,hen_208,0,50.78846153846154,1738.5192307692307,1,4.328055555555556,1,4.324366901658068,0.0,0.1,0.21
TrackingSystem 3-5,2021-05-30,361,52,243,FoodPenID1-4,time,TRAN,REXP,pen4,19.0,hen_208,0,50.92307692307692,1745.7615384615383,1,4.466944444444445,1,5.08072710850175,0.23,0.45,-0.08
TrackingSystem 3-5,2021-06-06,368,53,250,FoodPenID1-4,time,TRAN,REXP,pen4,19.333333333333332,hen_208,0,51.05769230769231,1753.003846153846,0,5.483333333333333,1,4.3968432919954905,0.14,-0.11,0.11
TrackingSystem 3-5,2021-07-04,396,57,278,FoodPenID1-4,LP10,TRAN,REXP,pen4,18.666666666666668,hen_208,0,51.59615384615385,1781.9730769230769,1,7.525833333333334,1,3.3594240987259325,0.4,-0.01,0.0
TrackingSystem 3-5,2021-07-11,403,58,285,FoodPenID1-4,LP10,TRAN,REXP,pen4,21.333333333333332,hen_208,0,51.73076923076923,1789.215384615385,1,5.613055555555556,1,4.0247091370750745,0.16,-0.4,0.2
TrackingSystem 3-5,2021-07-18,410,59,292,FoodPenID1-4,LP10,TRAN,REXP,pen4,24.0,hen_208,1,51.86538461538461,1796.4576923076922,1,6.693055555555556,1,2.951741371232235,0.34,-0.43,0.19
TrackingSystem 3-5,2021-02-07,249,36,131,FoodPenID1-4,time,TRAN,REXP,pen4,6.166666666666667,hen_212,0,2.171428571428572,1803.048571428572,0,4.921111111111111,0,4.3968432919954905,0.39,-0.12,0.32
TrackingSystem 3-5,2021-02-21,263,38,145,FoodPenID1-4,time,TRAN,REXP,pen4,13.0,hen_212,0,2.571428571428571,1791.0285714285717,1,4.708888888888889,0,5.809240226683316,0.49,0.28,0.15
TrackingSystem 3-5,2021-02-28,270,39,152,FoodPenID1-4,time,TRAN,REXP,pen4,6.166666666666667,hen_212,0,2.771428571428572,1785.0185714285717,0,5.319722222222223,1,5.749718151071026,0.36,0.12,-0.03
TrackingSystem 3-5,2021-03-07,277,40,159,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_212,0,2.9714285714285715,1779.0085714285717,1,6.094722222222222,1,5.256484149855908,0.34,0.37,0.1
TrackingSystem 3-5,2021-03-09,279,40,161,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,7.166666666666667,hen_212,1,3.0285714285714285,1777.2914285714285,1,7.086666666666667,1,5.599180607715944,0.61,0.05,0.22
TrackingSystem 3-5,2021-03-14,284,41,166,FoodPenID1-4,time,TRAN,REXP,pen4,3.3333333333333335,hen_212,0,3.171428571428572,1772.9985714285715,0,5.468888888888889,1,6.08793686583991,0.35,0.18,-0.17
TrackingSystem 3-5,2021-03-21,291,42,173,FoodPenID1-4,time,TRAN,REXP,pen4,5.333333333333333,hen_212,0,3.3714285714285714,1766.9885714285713,1,5.444722222222223,1,5.929796660229467,0.43,-0.34,-0.17
TrackingSystem 3-5,2021-04-04,305,44,187,FoodPenID1-4,time,TRAN,REXP,pen4,11.166666666666666,hen_212,0,3.7714285714285714,1754.9685714285713,0,5.537222222222222,1,6.967305524239008,0.32,-0.1,0.2
TrackingSystem 3-5,2021-04-11,312,45,194,FoodPenID1-4,time,TRAN,REXP,pen4,16.166666666666668,hen_212,0,3.971428571428572,1748.9585714285713,1,6.094166666666667,1,5.824345146379045,-0.08,-0.12,-0.3
TrackingSystem 3-5,2021-04-18,319,46,201,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_212,0,5.384615384615385,1754.7173076923077,0,5.080277777777778,1,5.411499436302142,0.35,0.32,0.08
TrackingSystem 3-5,2021-05-02,333,48,215,FoodPenID1-4,time,TRAN,REXP,pen4,7.833333333333333,hen_212,0,8.615384615384617,1770.1576923076923,1,6.493888888888889,1,6.506106608834608,0.58,0.08,-0.16
TrackingSystem 3-5,2021-05-07,338,49,220,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,9.666666666666666,hen_212,0,9.76923076923077,1775.6721153846154,1,6.994722222222222,1,7.695831424644984,0.37,-0.3,-0.32
TrackingSystem 3-5,2021-05-09,340,49,222,FoodPenID1-4,time,TRAN,REXP,pen4,21.666666666666668,hen_212,0,10.23076923076923,1777.8778846153846,1,6.675,1,6.619905213270142,0.54,0.51,-0.37
TrackingSystem 3-5,2021-05-16,347,50,229,FoodPenID1-4,time,TRAN,REXP,pen4,10.5,hen_212,0,11.846153846153848,1785.5980769230769,1,6.298611111111112,1,6.239999999999999,0.14,0.19,-0.54
TrackingSystem 3-5,2021-05-23,354,51,236,FoodPenID1-4,time,TRAN,REXP,pen4,15.0,hen_212,0,13.461538461538462,1793.3182692307691,1,5.030277777777778,1,7.996354937920037,0.4,-0.74,-0.08
TrackingSystem 3-5,2021-05-30,361,52,243,FoodPenID1-4,time,TRAN,REXP,pen4,19.0,hen_212,0,15.076923076923077,1801.0384615384614,1,5.923888888888889,1,5.807455205392637,0.32,0.05,0.24
TrackingSystem 3-5,2021-06-06,368,53,250,FoodPenID1-4,time,TRAN,REXP,pen4,19.333333333333332,hen_212,0,16.692307692307693,1808.7586538461533,1,7.160833333333333,1,5.905311386390633,0.53,-0.01,0.02
TrackingSystem 3-5,2021-07-04,396,57,278,FoodPenID1-4,LP10,TRAN,REXP,pen4,18.666666666666668,hen_212,0,23.15384615384616,1839.639423076923,1,7.103888888888889,0,4.7711910937766255,0.54,-0.03,0.3
TrackingSystem 3-5,2021-07-11,403,58,285,FoodPenID1-4,LP10,TRAN,REXP,pen4,21.333333333333332,hen_212,0,24.76923076923077,1847.359615384616,1,6.847777777777778,1,4.160745751151026,0.58,0.09,-0.03
TrackingSystem 3-5,2021-07-18,410,59,292,FoodPenID1-4,LP10,TRAN,REXP,pen4,24.0,hen_212,1,26.384615384615387,1855.079807692308,1,6.774166666666667,0,5.09616655027274,0.39,0.65,0.37
TrackingSystem 3-5,2021-04-18,319,46,201,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_220,0,35.03846153846154,1976.2115384615383,1,3.942222222222222,1,2.674957470522673,-0.48,-0.36,0.02
TrackingSystem 3-5,2021-04-25,326,47,208,FoodPenID1-4,time,TRAN,REXP,pen4,18.833333333333332,hen_220,0,36.25,1975.175,1,4.189166666666667,1,5.006954102920723,0.46,-0.21,0.03
TrackingSystem 3-5,2021-05-02,333,48,215,FoodPenID1-4,time,TRAN,REXP,pen4,7.833333333333333,hen_220,0,37.46153846153846,1974.1384615384616,1,3.498611111111111,0,5.056679921657072,0.57,0.19,-0.5
TrackingSystem 3-5,2021-05-07,338,49,220,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,9.666666666666666,hen_220,0,38.32692307692308,1973.3980769230768,0,3.2091666666666665,0,2.8410372040586247,0.04,-0.07,-0.04
TrackingSystem 3-5,2021-05-09,340,49,222,FoodPenID1-4,time,TRAN,REXP,pen4,21.666666666666668,hen_220,0,38.67307692307692,1973.101923076923,1,3.2844444444444445,1,3.3961567646274684,0.28,0.28,0.43
TrackingSystem 3-5,2021-05-16,347,50,229,FoodPenID1-4,time,TRAN,REXP,pen4,10.5,hen_220,0,39.88461538461539,1972.0653846153848,1,3.7475,1,5.215899342293395,0.09,0.45,-0.39
TrackingSystem 3-5,2021-05-23,354,51,236,FoodPenID1-4,time,TRAN,REXP,pen4,15.0,hen_220,0,41.09615384615385,1971.0288461538464,1,3.8825,1,3.84741215729896,0.08,-0.15,-0.19
TrackingSystem 3-5,2021-05-30,361,52,243,FoodPenID1-4,time,TRAN,REXP,pen4,19.0,hen_220,0,42.30769230769231,1969.992307692308,1,3.542777777777778,0,3.719085105064154,0.37,-0.04,-0.47
TrackingSystem 3-5,2021-06-06,368,53,250,FoodPenID1-4,time,TRAN,REXP,pen4,19.333333333333332,hen_220,0,43.51923076923077,1968.9557692307687,1,4.080833333333333,0,3.3920808617255926,0.24,0.52,0.36
TrackingSystem 3-5,2021-07-04,396,57,278,FoodPenID1-4,LP10,TRAN,REXP,pen4,18.666666666666668,hen_220,0,48.36538461538461,1964.809615384616,1,5.420277777777778,1,3.219475841510372,0.21,-0.32,0.72
TrackingSystem 3-5,2021-07-11,403,58,285,FoodPenID1-4,LP10,TRAN,REXP,pen4,21.333333333333332,hen_220,0,49.57692307692308,1963.773076923077,1,5.120833333333334,1,3.744312026002167,0.03,-0.09,0.17
TrackingSystem 3-5,2021-07-18,410,59,292,FoodPenID1-4,LP10,TRAN,REXP,pen4,24.0,hen_220,1,50.78846153846153,1962.7365384615384,1,6.274444444444444,1,2.599459610546912,-0.11,0.22,0.21
TrackingSystem 3-5,2021-04-18,319,46,201,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_224,0,44.34615384615385,1878.069230769231,1,3.8377777777777777,1,3.170409511228533,0.33,-0.18,-0.05
TrackingSystem 3-5,2021-04-25,326,47,208,FoodPenID1-4,time,TRAN,REXP,pen4,18.833333333333332,hen_224,0,44.75,1882.35,1,6.505555555555556,1,2.33138416411116,0.32,-0.13,-0.41
TrackingSystem 3-5,2021-05-02,333,48,215,FoodPenID1-4,time,TRAN,REXP,pen4,7.833333333333333,hen_224,0,45.15384615384615,1886.6307692307687,1,2.8041666666666667,0,2.037889652049212,0.34,0.05,-0.17
TrackingSystem 3-5,2021-05-07,338,49,220,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,9.666666666666666,hen_224,0,45.44230769230769,1889.6884615384613,0,4.105833333333333,1,2.1645997745208567,0.23,0.1,-0.24
TrackingSystem 3-5,2021-05-09,340,49,222,FoodPenID1-4,time,TRAN,REXP,pen4,21.666666666666668,hen_224,0,45.55769230769231,1890.9115384615384,0,4.368888888888889,1,1.6234498308906429,0.2,-0.05,-0.08
TrackingSystem 3-5,2021-05-16,347,50,229,FoodPenID1-4,time,TRAN,REXP,pen4,10.5,hen_224,0,45.96153846153846,1895.192307692308,1,4.348611111111111,1,3.030592917137008,0.24,0.26,-0.0
TrackingSystem 3-5,2021-05-23,354,51,236,FoodPenID1-4,time,TRAN,REXP,pen4,15.0,hen_224,0,46.36538461538461,1899.473076923077,1,6.497777777777778,1,4.214342358672256,0.55,-0.03,-0.05
TrackingSystem 3-5,2021-05-30,361,52,243,FoodPenID1-4,time,TRAN,REXP,pen4,19.0,hen_224,0,46.76923076923077,1903.753846153846,1,3.854444444444444,0,2.083855905223146,-0.13,0.13,0.37
TrackingSystem 3-5,2021-06-06,368,53,250,FoodPenID1-4,time,TRAN,REXP,pen4,19.333333333333332,hen_224,0,47.17307692307692,1908.034615384616,1,3.042222222222222,1,4.628330995792426,0.19,0.18,-0.16
TrackingSystem 3-5,2021-07-04,396,57,278,FoodPenID1-4,LP10,TRAN,REXP,pen4,18.666666666666668,hen_224,0,48.78846153846154,1925.1576923076923,1,5.840555555555556,1,4.123711340206185,0.56,0.01,-0.26
TrackingSystem 3-5,2021-07-11,403,58,285,FoodPenID1-4,LP10,TRAN,REXP,pen4,21.333333333333332,hen_224,0,49.19230769230769,1929.4384615384613,1,2.6069444444444443,1,3.2764505119453924,0.34,0.04,0.08
TrackingSystem 3-5,2021-07-18,410,59,292,FoodPenID1-4,LP10,TRAN,REXP,pen4,24.0,hen_224,1,49.59615384615385,1933.7192307692308,1,5.615555555555556,1,2.6154287353025523,0.49,-0.05,-0.07
TrackingSystem 3-5,2020-11-29,179,26,61,FoodPenID1-4,LP2,TRAN,REXP,pen4,2.1666666666666665,hen_48,1,2.8571428571428568,1748.0285714285717,1,5.424444444444445,1,4.849082734154162,0.56,-0.26,-0.42
TrackingSystem 3-5,2020-12-06,186,27,68,FoodPenID1-4,LP2,TRAN,REXP,pen4,2.1666666666666665,hen_48,0,6.19047619047619,1768.595238095238,0,5.375555555555556,1,6.493799323562571,-0.07,0.32,-0.07
TrackingSystem 3-5,2020-12-13,193,28,75,FoodPenID1-4,LP2,TRAN,REXP,pen4,5.833333333333333,hen_48,0,9.523809523809524,1789.161904761905,1,5.16,0,6.109749198566849,0.22,-0.25,0.19
TrackingSystem 3-5,2020-12-20,200,29,82,FoodPenID1-4,time,TRAN,REXP,pen4,5.5,hen_48,0,12.857142857142856,1809.7285714285715,0,5.116111111111112,0,5.817361894024803,0.21,0.15,-0.04
TrackingSystem 3-5,2020-12-27,207,30,89,FoodPenID1-4,cold,TRAN,REXP,pen4,-2.0,hen_48,1,16.19047619047619,1830.295238095238,0,4.800277777777778,0,6.493799323562571,0.58,0.37,-0.21
TrackingSystem 3-5,2020-12-30,210,30,92,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,2.1666666666666665,hen_48,0,17.619047619047617,1839.109523809524,1,5.150833333333333,0,8.007389116133531,0.62,0.13,-0.23
TrackingSystem 3-5,2021-01-03,214,31,96,FoodPenID1-4,time,TRAN,REXP,pen4,0.8333333333333334,hen_48,0,19.52380952380952,1850.8619047619047,1,5.591111111111111,1,7.674313311198309,0.58,-0.24,0.05
TrackingSystem 3-5,2021-01-05,216,31,98,FoodPenID1-4,cold,TRAN,REXP,pen4,-1.0,hen_48,0,20.142857142857142,1854.4857142857145,0,6.0008333333333335,0,6.764374295377678,-0.22,0.02,0.09
TrackingSystem 3-5,2021-01-09,220,32,102,FoodPenID1-4,cold,TRAN,REXP,pen4,-1.3333333333333333,hen_48,0,20.714285714285715,1857.2285714285715,0,6.075277777777778,0,5.546786922209695,-0.29,-0.01,-0.12
TrackingSystem 3-5,2021-01-17,228,33,110,FoodPenID1-4,time,TRAN,REXP,pen4,1.8333333333333333,hen_48,0,21.857142857142858,1862.7142857142856,1,5.350277777777778,0,7.252721707799001,0.4,0.4,0.08
TrackingSystem 3-5,2021-01-24,235,34,117,FoodPenID1-4,time,TRAN,REXP,pen4,3.5,hen_48,0,22.857142857142858,1867.5142857142853,1,5.174166666666666,0,7.454819277108434,0.13,0.35,0.59
TrackingSystem 3-5,2021-01-31,242,35,124,FoodPenID1-4,time,TRAN,REXP,pen4,7.0,hen_48,0,23.857142857142858,1872.3142857142857,1,5.548888888888889,0,5.697940503432495,0.09,0.42,0.19
TrackingSystem 3-5,2021-02-07,249,36,131,FoodPenID1-4,time,TRAN,REXP,pen4,6.166666666666667,hen_48,0,24.514285714285712,1873.9771428571428,1,5.144722222222223,0,7.181031238238615,0.41,0.36,-0.01
TrackingSystem 3-5,2021-02-21,263,38,145,FoodPenID1-4,time,TRAN,REXP,pen4,13.0,hen_48,0,25.714285714285715,1876.257142857143,1,5.133055555555556,0,6.802509058323918,0.74,0.45,0.35
TrackingSystem 3-5,2021-02-28,270,39,152,FoodPenID1-4,time,TRAN,REXP,pen4,6.166666666666667,hen_48,0,26.31428571428572,1877.3971428571429,1,6.418611111111111,0,6.456728590847304,0.44,0.02,-0.12
TrackingSystem 3-5,2021-03-07,277,40,159,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_48,0,26.914285714285715,1878.537142857143,1,6.039722222222222,0,5.013736263736264,0.18,-0.35,-0.06
TrackingSystem 3-5,2021-03-09,279,40,161,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,7.166666666666667,hen_48,1,27.085714285714285,1878.862857142857,1,5.458611111111111,0,5.778382053025153,0.59,-0.03,0.4
TrackingSystem 3-5,2021-03-14,284,41,166,FoodPenID1-4,time,TRAN,REXP,pen4,3.3333333333333335,hen_48,0,27.514285714285712,1879.6771428571428,1,5.032777777777778,1,5.998295938653792,0.6,-0.13,0.04
TrackingSystem 3-5,2021-03-21,291,42,173,FoodPenID1-4,time,TRAN,REXP,pen4,5.333333333333333,hen_48,0,28.11428571428572,1880.817142857143,1,5.596666666666667,0,6.141481537645007,0.56,-0.5,-0.33
TrackingSystem 3-5,2021-04-04,305,44,187,FoodPenID1-4,time,TRAN,REXP,pen4,11.166666666666666,hen_48,0,29.31428571428572,1883.097142857143,1,5.126111111111111,0,6.505534221820646,0.64,0.31,0.09
TrackingSystem 3-5,2021-04-11,312,45,194,FoodPenID1-4,time,TRAN,REXP,pen4,16.166666666666668,hen_48,0,29.914285714285715,1884.237142857143,1,5.261388888888889,0,5.648286421806771,0.4,-0.42,0.02
TrackingSystem 3-5,2021-04-18,319,46,201,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_48,0,30.692307692307693,1891.773076923077,1,4.945555555555556,0,4.255887119839832,0.12,0.38,0.66
TrackingSystem 3-5,2021-05-02,333,48,215,FoodPenID1-4,time,TRAN,REXP,pen4,7.833333333333333,hen_48,0,32.30769230769231,1908.9769230769232,1,5.570277777777777,0,4.873991837997795,0.21,-0.18,-0.22
TrackingSystem 3-5,2021-05-07,338,49,220,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,9.666666666666666,hen_48,0,32.88461538461539,1915.121153846154,0,6.247777777777778,0,4.464487034949268,0.18,0.14,0.11
TrackingSystem 3-5,2021-05-16,347,50,229,FoodPenID1-4,time,TRAN,REXP,pen4,10.5,hen_48,0,33.92307692307692,1926.180769230769,1,5.270555555555555,0,4.799725729958288,0.65,-0.16,0.39
TrackingSystem 3-5,2021-05-23,354,51,236,FoodPenID1-4,time,TRAN,REXP,pen4,15.0,hen_48,0,34.73076923076923,1934.7826923076923,1,5.708055555555555,0,5.765271105010295,0.48,-0.48,-0.15
TrackingSystem 3-5,2021-05-30,361,52,243,FoodPenID1-4,time,TRAN,REXP,pen4,19.0,hen_48,0,35.53846153846154,1943.384615384616,1,5.062222222222222,0,4.821582320864824,0.56,-0.63,0.29
TrackingSystem 3-5,2021-06-06,368,53,250,FoodPenID1-4,time,TRAN,REXP,pen4,19.333333333333332,hen_48,0,36.34615384615385,1951.9865384615384,1,5.632777777777777,0,4.689002885540237,0.63,-0.38,0.21
TrackingSystem 3-5,2021-07-04,396,57,278,FoodPenID1-4,LP10,TRAN,REXP,pen4,18.666666666666668,hen_48,0,39.57692307692308,1986.394230769231,1,6.790277777777778,0,4.990725373425754,0.53,0.29,0.03
TrackingSystem 3-5,2021-07-11,403,58,285,FoodPenID1-4,LP10,TRAN,REXP,pen4,21.333333333333332,hen_48,0,40.38461538461539,1994.996153846154,1,6.381944444444445,0,4.6024386055297954,0.69,0.15,0.17
TrackingSystem 3-5,2021-07-18,410,59,292,FoodPenID1-4,LP10,TRAN,REXP,pen4,24.0,hen_48,1,41.19230769230769,2003.5980769230769,1,7.97,0,4.599570242174342,0.37,-0.21,-0.17
TrackingSystem 3-5,2020-11-29,179,26,61,FoodPenID1-4,LP2,TRAN,REXP,pen4,2.1666666666666665,hen_50,1,3.7142857142857135,1708.4571428571428,1,3.8241666666666654,1,4.68159466818385,0.78,0.1,0.26
TrackingSystem 3-5,2020-12-06,186,27,68,FoodPenID1-4,LP2,TRAN,REXP,pen4,2.1666666666666665,hen_50,0,8.047619047619047,1732.0904761904762,1,4.8775,1,5.669520271361654,0.71,0.35,-0.1
TrackingSystem 3-5,2020-12-13,193,28,75,FoodPenID1-4,LP2,TRAN,REXP,pen4,5.833333333333333,hen_50,0,12.38095238095238,1755.7238095238097,1,3.769166666666667,1,3.533308796466691,0.33,0.08,-0.27
TrackingSystem 3-5,2020-12-20,200,29,82,FoodPenID1-4,time,TRAN,REXP,pen4,5.5,hen_50,0,16.714285714285715,1779.357142857143,1,4.178888888888888,1,4.041040587644499,0.58,0.83,0.06
TrackingSystem 3-5,2020-12-27,207,30,89,FoodPenID1-4,cold,TRAN,REXP,pen4,-2.0,hen_50,1,21.047619047619047,1802.990476190476,1,3.8425,1,5.204217343536169,0.46,0.27,-0.38
TrackingSystem 3-5,2020-12-30,210,30,92,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,2.1666666666666665,hen_50,0,22.904761904761905,1813.119047619048,1,3.825833333333333,1,5.162721327775441,0.2,0.41,-0.22
TrackingSystem 3-5,2021-01-03,214,31,96,FoodPenID1-4,time,TRAN,REXP,pen4,0.8333333333333334,hen_50,0,25.380952380952383,1826.623809523809,1,3.764444444444444,1,4.527669088876468,-0.14,0.68,0.63
TrackingSystem 3-5,2021-01-05,216,31,98,FoodPenID1-4,cold,TRAN,REXP,pen4,-1.0,hen_50,0,26.357142857142858,1831.3107142857143,1,3.549166666666667,1,3.921335630681481,0.72,-0.03,-0.1
TrackingSystem 3-5,2021-01-09,220,32,102,FoodPenID1-4,cold,TRAN,REXP,pen4,-1.3333333333333333,hen_50,0,27.785714285714285,1836.553571428572,1,3.4975,1,4.782418917123717,0.68,0.38,-0.08
TrackingSystem 3-5,2021-01-17,228,33,110,FoodPenID1-4,time,TRAN,REXP,pen4,1.8333333333333333,hen_50,0,30.642857142857142,1847.0392857142856,1,3.1469444444444443,1,4.651071743173143,0.76,0.28,0.24
TrackingSystem 3-5,2021-01-24,235,34,117,FoodPenID1-4,time,TRAN,REXP,pen4,3.5,hen_50,0,33.142857142857146,1856.2142857142856,1,3.429722222222222,1,5.658820293158329,0.59,0.45,-0.1
TrackingSystem 3-5,2021-01-31,242,35,124,FoodPenID1-4,time,TRAN,REXP,pen4,7.0,hen_50,0,35.64285714285714,1865.3892857142853,1,3.0358333333333336,0,4.483100811394548,0.66,-0.06,0.16
TrackingSystem 3-5,2021-02-07,249,36,131,FoodPenID1-4,time,TRAN,REXP,pen4,6.166666666666667,hen_50,0,36.17142857142857,1863.9142857142856,1,3.459722222222222,1,5.113737250182493,0.32,-0.08,0.09
TrackingSystem 3-5,2021-02-28,270,39,152,FoodPenID1-4,time,TRAN,REXP,pen4,6.166666666666667,hen_50,0,36.77142857142857,1854.1642857142856,1,3.9875,1,4.344948413470898,0.48,0.36,-0.42
TrackingSystem 3-5,2021-03-07,277,40,159,FoodPenID1-4,time,TRAN,REXP,pen4,8.833333333333334,hen_50,0,36.97142857142857,1850.9142857142856,1,4.292777777777777,1,2.1181293653203768,-0.06,0.23,0.24
TrackingSystem 3-5,2021-03-09,279,40,161,FoodPenID1-4,TypicalVaccinationDay,TRAN,REXP,pen4,7.166666666666667,hen_50,1,37.02857142857143,1849.9857142857145,1,4.583055555555555,1,3.0191328769527823,0.71,-0.29,-0.03
TrackingSystem 3-5,2021-03-14,284,41,166,FoodPenID1-4,time,TRAN,REXP,pen4,3.3333333333333335,hen_50,0,37.17142857142857,1847.6642857142856,1,4.944166666666667,1,4.04792369431197,0.77,-0.27,0.23
TrackingSystem 3-5,2021-03-21,291,42,173,FoodPenID1-4,time,TRAN,REXP,pen4,5.333333333333333,hen_50,0,37.371428571428574,1844.4142857142856,1,4.5616666666666665,1,4.977627561308164,0.69,0.12,0.06
TrackingSystem 3-5,2021-04-04,305,44,187,FoodPenID1-4,time,TRAN,REXP,pen4,11.166666666666666,hen_50,0,37.77142857142857,1837.9142857142856,1,4.179444444444444,1,5.384766778193269,0.82,0.54,0.23
TrackingSystem 3-5,2021-04-11,312,45,194,FoodPenID1-4,time,TRAN,REXP,pen4,16.166666666666668,hen_50,0,37.97142857142857,1834.6642857142856,1,4.0663888888888895,1,4.139358399448086,0.76,0.15,0.2
TrackingSystem 3-5,2020-11-29,179,26,61,FoodPenID1-4,LP2,TRAN,REXP,pen4,2.1666666666666665,hen_58,1,0.2857142857142857,1569.3142857142857,0,4.385555555555555,0,5.343855693348365,-0.05,0.1,-0.4
TrackingSystem 3-5,2020-12-06,186,27,68,FoodPenID1-4,LP2,TRAN,REXP,pen4,2.1666666666666665,hen_58,0,0.6190476190476191,1591.6142857142856,0,4.247222222222222,0,7.846674182638106,0.57,0.14,-0.21
